C0,C1,C2,C3,phi,alpha,beta,E_hodge,E_ns,E_ym,E_bsd,E_zeta,E_pnp,E_total
-0.4821807722410305,0.14627558143122732,0.29291660314597556,-0.37468590324289,0.37979061216281496,0.793866059515525,0.4242435326406616,0.577889663695859,0.9249717366841621,0.37845635367225783,0.3142104582102396,0.3877314078352635,0.4175324496789276,3.0007920697767094
0.9095868079631346,-0.5846002417314244,-0.22407799852994614,-0.3312006451430374,0.8854689150513858,0.1270662453946262,0.30991211741143865,1.2245358163950426,1.2661450645502956,1.744187049694559,0.9660118362996484,0.8153156471830456,0.46219669725033763,6.478392111372929
-0.35061122825496605,-0.9931654103134022,0.8532204432758463,-0.6918373518372918,0.8787542649857341,0.618520258580442,0.9146954039525077,2.3662960266811472,1.480566612265729,0.8925541820584362,2.4129878869745256,0.3152505811650389,0.15555167979654705,7.623206968941425
0.5503255795697619,0.21427446230494085,-0.4942341310172027,-0.9830922226841856,0.8640788016388721,0.6918231615495611,0.07374755113418208,0.7051145821106014,1.437796599660639,0.5860511172648211,1.0130851366415743,0.5551224584971428,0.8771904700077249,5.174360364182504
0.021231490968507183,-0.743862029291231,0.8143909951961941,0.7807869532084855,0.9097101551612264,0.8814280344541132,0.6624991190112107,2.08957219047554,1.105474285511081,1.0150935202597382,0.6263077691393928,0.08114471138921664,1.3865814915316315,6.304173968306602
-0.9174967625510422,0.7885128157530705,0.045222616641663604,-0.3923376658150737,0.8521170975727247,0.15660673917599788,0.02193013769530172,1.7539975514140773,1.1196544455187354,1.4560095783041127,0.394130064882078,1.202038580386928,0.42799627859891354,6.353826499104844
-0.3566363162784387,0.8297924610968219,-0.43182223630286276,-0.8542190023598348,0.9175531017593898,0.2859699951845548,0.5282710875484073,2.0207875783066793,0.416873520968358,0.9364287773752606,0.21089698502861842,0.5762883829331785,0.4958961661417489,4.657171410753843
-0.5945273943871947,0.5875774536959399,-0.4655019212842251,-0.12742978584853293,0.9723922462552081,0.6131136411547448,0.12150052034956527,1.7616472897609203,0.1799973874423828,0.9321048480831347,0.24345562912810215,0.4193392296053122,0.1460886477502199,3.6826330317700715
0.7808427739872075,-0.1541951183105119,-0.3766119402077934,-0.9963773757121519,0.27610933478832966,0.8538427768555792,0.059979794548813414,0.8132918626945507,1.5560056644798617,1.1850378922977194,1.2924090475297425,0.6128382088908852,1.054449098389644,6.514031774282404
-0.2588768174895628,-0.510512403406548,0.8890376620364193,0.5663880142021156,0.9473690585391391,0.045853918255195025,0.9480399402972857,1.6274703390827696,1.3744696852068283,0.5016355859169852,0.7345123537236151,0.5079636673746527,1.0202527677672664,5.7663043990721174
